0 :   channel = 3    timestamp = e25bbab296, loca = 134      3d91392a, f000f000 ,203f04, ddddcccc, e2
241 :   channel = 3    timestamp = e25bbcfef7, loca = 64150      3df93935, f000f000 ,203f04, ddddcccc, e2
242 :   channel = 3    timestamp = e25bbd0168, loca = 64414      3dfa3934, f000f000 ,203f04, ddddcccc, e2
243 :   channel = 3    timestamp = e25bbd03d9, loca = 64679      3dfc3934, f000f000 ,203f04, ddddcccc, e2
244 :   channel = 3    timestamp = e25bbd064a, loca = 64877      3df73933, f000f000 ,203f04, ddddcccc, e2
245 :   channel = 3    timestamp = e25bbd08bb, loca = 65207      3df93934, f000f000 ,203f04, ddddcccc, e2
246 :   channel = 3    timestamp = e25bbd0b2c, loca = 65471      3dfb3934, f000f000 ,203f04, ddddcccc, e2
247 :   channel = 3    timestamp = e25bbd0d9d, loca = 65736      3dfb3934, f000f000 ,203f04, ddddcccc, e2
248 :   channel = 3    timestamp = e25bbd100e, loca = 65934      3dfc3934, f000f000 ,203f04, ddddcccc, e2
249 :   channel = 3    timestamp = e25bbd127f, loca = 66264      3dfa3933, f000f000 ,203f04, ddddcccc, e2
250 :   channel = 3    timestamp = e25bbd14f0, loca = 66528      3dfc3935, f000f000 ,203f04, ddddcccc, e2
251 :   channel = 3    timestamp = e25bbd1761, loca = 66793      3dfb3934, f000f000 ,203f04, ddddcccc, e2
252 :   channel = 3    timestamp = e25bbd19d2, loca = 66991      3dfe3933, f000f000 ,203f04, ddddcccc, e2
253 :   channel = 3    timestamp = e25bbd1c43, loca = 67321      3e023933, f000f000 ,203f04, ddddcccc, e2
254 :   channel = 3    timestamp = e25bbd1eb4, loca = 67586      f00f, 203f04 ,203f04, ddddcccc, e2
255 :   channel = 3    timestamp = e25bbd2125, loca = 67850      3dfe3936, f000f000 ,203f04, ddddcccc, e2
256 :   channel = 3    timestamp = e25bbd2396, loca = 68048      3dfd3933, f000f000 ,203f04, ddddcccc, e2
257 :   channel = 3    timestamp = e25bbd2607, loca = 68378      3dfe3933, f000f000 ,203f04, ddddcccc, e2
258 :   channel = 3    timestamp = e25bbd2878, loca = 68643      3dff3933, f000f000 ,203f04, ddddcccc, e2
259 :   channel = 3    timestamp = e25bbd2ae9, loca = 68907      3e003934, f000f000 ,203f04, ddddcccc, e2
260 :   channel = 3    timestamp = e25bbd2d5a, loca = 69105      3e033933, f000f000 ,203f04, ddddcccc, e2
261 :   channel = 3    timestamp = e25bbd2fcb, loca = 69435      3e053935, f000f000 ,203f04, ddddcccc, e2
262 :   channel = 3    timestamp = e25bbd323c, loca = 69733      3e013935, f000f000 ,203f04, ddddcccc, e2
263 :   channel = 3    timestamp = e25bbd34ad, loca = 69997      3e043937, f000f000 ,203f04, ddddcccc, e2
264 :   channel = 3    timestamp = e25bbd371e, loca = 70195      3e053936, f000f000 ,203f04, ddddcccc, e2
265 :   channel = 3    timestamp = e25bbd398f, loca = 70525      3e033935, f000f000 ,203f04, ddddcccc, e2
266 :   channel = 3    timestamp = e25bbd3c00, loca = 70790      3e033936, f000f000 ,203f04, ddddcccc, e2
267 :   channel = 3    timestamp = e25bbd3e71, loca = 71054      3e023936, f000f000 ,203f04, ddddcccc, e2
268 :   channel = 3    timestamp = e25bbd40e2, loca = 71252      3e033935, f000f000 ,203f04, ddddcccc, e2
269 :   channel = 3    timestamp = e25bbd4353, loca = 71582      3e063935, f000f000 ,203f04, ddddcccc, e2
270 :   channel = 3    timestamp = e25bbd45c4, loca = 71847      3e033934, f000f000 ,203f04, ddddcccc, e2
271 :   channel = 3    timestamp = e25bbd4835, loca = 72111      3e053936, f000f000 ,203f04, ddddcccc, e2
272 :   channel = 3    timestamp = e25bbd4aa6, loca = 72309      3e093936, f000f000 ,203f04, ddddcccc, e2
273 :   channel = 3    timestamp = e25bbd4d17, loca = 72639      3e083936, f000f000 ,203f04, ddddcccc, e2
274 :   channel = 3    timestamp = e25bbd4f88, loca = 72904      3e0a3935, f000f000 ,203f04, ddddcccc, e2
275 :   channel = 3    timestamp = e25bbd51f9, loca = 73168      3e063936, f000f000 ,203f04, ddddcccc, e2
276 :   channel = 3    timestamp = e25bbd546a, loca = 73366      3e093935, f000f000 ,203f04, ddddcccc, e2
277 :   channel = 3    timestamp = e25bbd56db, loca = 73696      3e0b3935, f000f000 ,203f04, ddddcccc, e2
278 :   channel = 3    timestamp = e25bbd594c, loca = 73961      3e083935, f000f000 ,203f04, ddddcccc, e2
279 :   channel = 3    timestamp = e25bbd5bbd, loca = 74225      3e083933, f000f000 ,203f04, ddddcccc, e2
280 :   channel = 3    timestamp = e25bbd5e2e, loca = 74423      3e093935, f000f000 ,203f04, ddddcccc, e2
281 :   channel = 3    timestamp = e25bbd609f, loca = 74754      f00f, 203f04 ,203f04, ddddcccc, e2
282 :   channel = 3    timestamp = e25bbd6310, loca = 75018      3e0e3936, f000f000 ,203f04, ddddcccc, e2
283 :   channel = 3    timestamp = e25bbd6581, loca = 75282      3e0e3935, f000f000 ,203f04, ddddcccc, e2
284 :   channel = 3    timestamp = e25bbd67f2, loca = 75480      3e103936, f000f000 ,203f04, ddddcccc, e2
285 :   channel = 3    timestamp = e25bbd6a63, loca = 75811      3e0e3936, f000f000 ,203f04, ddddcccc, e2
286 :   channel = 3    timestamp = e25bbd6cd4, loca = 76075      3e133936, f000f000 ,203f04, ddddcccc, e2
287 :   channel = 3    timestamp = e25bbd6f45, loca = 76339      3e113936, f000f000 ,203f04, ddddcccc, e2
288 :   channel = 3    timestamp = e25bbd71b6, loca = 76537      3e103937, f000f000 ,203f04, ddddcccc, e2
289 :   channel = 3    timestamp = e25bbd7427, loca = 76901      3e123936, f000f000 ,203f04, ddddcccc, e2
290 :   channel = 3    timestamp = e25bbd7698, loca = 77165      3e113939, f000f000 ,203f04, ddddcccc, e2
291 :   channel = 3    timestamp = e25bbd7909, loca = 77429      3e0f3938, f000f000 ,203f04, ddddcccc, e2
292 :   channel = 3    timestamp = e25bbd7b7a, loca = 77627      3e103937, f000f000 ,203f04, ddddcccc, e2
293 :   channel = 3    timestamp = e25bbd7deb, loca = 77958      3e0c3936, f000f000 ,203f04, ddddcccc, e2
294 :   channel = 3    timestamp = e25bbd805c, loca = 78222      3e113935, f000f000 ,203f04, ddddcccc, e2
295 :   channel = 3    timestamp = e25bbd82cd, loca = 78486      3e103938, f000f000 ,203f04, ddddcccc, e2
296 :   channel = 3    timestamp = e25bbd853e, loca = 78684      3e0f3936, f000f000 ,203f04, ddddcccc, e2
297 :   channel = 3    timestamp = e25bbd87af, loca = 79015      3e103937, f000f000 ,203f04, ddddcccc, e2
298 :   channel = 3    timestamp = e25bbd8a20, loca = 79279      3e103935, f000f000 ,203f04, ddddcccc, e2
299 :   channel = 3    timestamp = e25bbd8c91, loca = 79543      3e103936, f000f000 ,203f04, ddddcccc, e2
300 :   channel = 3    timestamp = e25bbd8f02, loca = 79741      3e123937, f000f000 ,203f04, ddddcccc, e2
301 :   channel = 3    timestamp = e25bbd9173, loca = 80072      3e0f3936, f000f000 ,203f04, ddddcccc, e2
302 :   channel = 3    timestamp = e25bbd93e4, loca = 80336      3e133936, f000f000 ,203f04, ddddcccc, e2
303 :   channel = 3    timestamp = e25bbd9655, loca = 80600      3e163937, f000f000 ,203f04, ddddcccc, e2
304 :   channel = 3    timestamp = e25bbd98c6, loca = 80798      3e133937, f000f000 ,203f04, ddddcccc, e2
305 :   channel = 3    timestamp = e25bbd9b37, loca = 81129      3e183935, f000f000 ,203f04, ddddcccc, e2
306 :   channel = 3    timestamp = e25bbd9da8, loca = 81393      3e173937, f000f000 ,203f04, ddddcccc, e2
307 :   channel = 3    timestamp = e25bbda019, loca = 81657      3e183936, f000f000 ,203f04, ddddcccc, e2
308 :   channel = 3    timestamp = e25bbda28a, loca = 81855      3e1a3937, f000f000 ,203f04, ddddcccc, e2
309 :   channel = 3    timestamp = e25bbda4fb, loca = 82186      3e1c3937, f000f000 ,203f04, ddddcccc, e2
310 :   channel = 3    timestamp = e25bbda76c, loca = 82450      3e1d3937, f000f000 ,203f04, ddddcccc, e2
311 :   channel = 3    timestamp = e25bbda9dd, loca = 82714      3e193937, f000f000 ,203f04, ddddcccc, e2
312 :   channel = 3    timestamp = e25bbdac4e, loca = 82912      3e1a3938, f000f000 ,203f04, ddddcccc, e2
313 :   channel = 3    timestamp = e25bbdaebf, loca = 83243      3e1d3939, f000f000 ,203f04, ddddcccc, e2
314 :   channel = 3    timestamp = e25bbdb130, loca = 83507      3e1b3937, f000f000 ,203f04, ddddcccc, e2
315 :   channel = 3    timestamp = e25bbdb3a1, loca = 83771      3e1c3937, f000f000 ,203f04, ddddcccc, e2
316 :   channel = 3    timestamp = e25bbdb612, loca = 84003      3e183938, f000f000 ,203f04, ddddcccc, e2
317 :   channel = 3    timestamp = e25bbdb883, loca = 84333      3e193938, f000f000 ,203f04, ddddcccc, e2
318 :   channel = 3    timestamp = e25bbdbaf4, loca = 84597      3e173937, f000f000 ,203f04, ddddcccc, e2
319 :   channel = 3    timestamp = e25bbdbd65, loca = 84861      3e163938, f000f000 ,203f04, ddddcccc, e2
320 :   channel = 3    timestamp = e25bbdbfd6, loca = 85060      3e153938, f000f000 ,203f04, ddddcccc, e2
321 :   channel = 3    timestamp = e25bbdc247, loca = 85390      3e173937, f000f000 ,203f04, ddddcccc, e2
322 :   channel = 3    timestamp = e25bbdc4b8, loca = 85654      3e163937, f000f000 ,203f04, ddddcccc, e2
323 :   channel = 3    timestamp = e25bbdc729, loca = 85918      3e173936, f000f000 ,203f04, ddddcccc, e2
324 :   channel = 3    timestamp = e25bbdc99a, loca = 86117      3e183937, f000f000 ,203f04, ddddcccc, e2
325 :   channel = 3    timestamp = e25bbdcc0b, loca = 86447      3e1b3937, f000f000 ,203f04, ddddcccc, e2
326 :   channel = 3    timestamp = e25bbdce7c, loca = 86711      3e1f3939, f000f000 ,203f04, ddddcccc, e2
327 :   channel = 3    timestamp = e25bbdd0ed, loca = 86975      3e203938, f000f000 ,203f04, ddddcccc, e2
328 :   channel = 3    timestamp = e25bbdd35e, loca = 87174      3e203938, f000f000 ,203f04, ddddcccc, e2
329 :   channel = 3    timestamp = e25bbdd5cf, loca = 87504      3e1d3938, f000f000 ,203f04, ddddcccc, e2
330 :   channel = 3    timestamp = e25bbdd840, loca = 87768      3e1e3939, f000f000 ,203f04, ddddcccc, e2
331 :   channel = 3    timestamp = e25bbddab1, loca = 88032      3e213938, f000f000 ,203f04, ddddcccc, e2
332 :   channel = 3    timestamp = e25bbddd22, loca = 88231      3e1b3936, f000f000 ,203f04, ddddcccc, e2
333 :   channel = 3    timestamp = e25bbddf93, loca = 88561      3e223939, f000f000 ,203f04, ddddcccc, e2
334 :   channel = 3    timestamp = e25bbde204, loca = 88825      3e223938, f000f000 ,203f04, ddddcccc, e2
335 :   channel = 3    timestamp = e25bbde475, loca = 89090      f00f, 203f04 ,203f04, ddddcccc, e2
336 :   channel = 3    timestamp = e25bbde6e6, loca = 89288      3e263939, f000f000 ,203f04, ddddcccc, e2
337 :   channel = 3    timestamp = e25bbde957, loca = 89618      3e233937, f000f000 ,203f04, ddddcccc, e2
338 :   channel = 3    timestamp = e25bbdebc8, loca = 89882      3e283938, f000f000 ,203f04, ddddcccc, e2
339 :   channel = 3    timestamp = e25bbdee39, loca = 90147      3e263939, f000f000 ,203f04, ddddcccc, e2
340 :   channel = 3    timestamp = e25bbdf0aa, loca = 90345      3e233938, f000f000 ,203f04, ddddcccc, e2
341 :   channel = 3    timestamp = e25bbdf31b, loca = 90675      3e22393a, f000f000 ,203f04, ddddcccc, e2
342 :   channel = 3    timestamp = e25bbdf58c, loca = 90939      3e22393b, f000f000 ,203f04, ddddcccc, e2
343 :   channel = 3    timestamp = e25bbdf7fd, loca = 91237      3e21393a, f000f000 ,203f04, ddddcccc, e2
344 :   channel = 3    timestamp = e25bbdfa6e, loca = 91435      3e22393a, f000f000 ,203f04, ddddcccc, e2
345 :   channel = 3    timestamp = e25bbdfcdf, loca = 91765      3e22393a, f000f000 ,203f04, ddddcccc, e2
346 :   channel = 3    timestamp = e25bbdff50, loca = 92029      3e24393a, f000f000 ,203f04, ddddcccc, e2
347 :   channel = 3    timestamp = e25bbe01c1, loca = 92294      3e25393a, f000f000 ,203f04, ddddcccc, e2
348 :   channel = 3    timestamp = e25bbe0432, loca = 92492      3e293939, f000f000 ,203f04, ddddcccc, e2
349 :   channel = 3    timestamp = e25bbe06a3, loca = 92822      3e29393a, 37fff000 ,203f04, ddddcccc, e2
350 :   channel = 3    timestamp = e25bbe0914, loca = 93086      3e283938, f000f000 ,203f04, ddddcccc, e2
351 :   channel = 3    timestamp = e25bbe0b85, loca = 93351      3e2a393a, f000f000 ,203f04, ddddcccc, e2
352 :   channel = 3    timestamp = e25bbe0df6, loca = 93549      3e2b3939, f000f000 ,203f04, ddddcccc, e2
353 :   channel = 3    timestamp = e25bbe1067, loca = 93879      3e2c3939, 3800f000 ,203f04, ddddcccc, e2
354 :   channel = 3    timestamp = e25bbe12d8, loca = 94143      3e2e393a, 3800f000 ,203f04, ddddcccc, e2
355 :   channel = 3    timestamp = e25bbe1549, loca = 94408      3e2a3938, f000f000 ,203f04, ddddcccc, e2
356 :   channel = 3    timestamp = e25bbe17ba, loca = 94606      3e2d3938, f000f000 ,203f04, ddddcccc, e2
357 :   channel = 3    timestamp = e25bbe1a2b, loca = 94936      3e2e393a, 3800f000 ,203f04, ddddcccc, e2
358 :   channel = 3    timestamp = e25bbe1c9c, loca = 95200      3e2d3939, 3800f000 ,203f04, ddddcccc, e2
359 :   channel = 3    timestamp = e25bbe1f0d, loca = 95465      3e2e393a, 3802f000 ,203f04, ddddcccc, e2
360 :   channel = 3    timestamp = e25bbe217e, loca = 95663      3e2e393a, 3801f000 ,203f04, ddddcccc, e2
361 :   channel = 3    timestamp = e25bbe23ef, loca = 95993      3e2f3939, 37fff000 ,203f04, ddddcccc, e2
362 :   channel = 3    timestamp = e25bbe2660, loca = 96258      f00f, 203f04 ,203f04, ddddcccc, e2
363 :   channel = 3    timestamp = e25bbe28d1, loca = 96522      3e2b3939, 37fff000 ,203f04, ddddcccc, e2
364 :   channel = 3    timestamp = e25bbe2b42, loca = 96720      3e2a393a, 3801f000 ,203f04, ddddcccc, e2
365 :   channel = 3    timestamp = e25bbe2db3, loca = 97050      3e2c393c, 37fff000 ,203f04, ddddcccc, e2
366 :   channel = 3    timestamp = e25bbe3024, loca = 97315      3e2b393a, 3800f000 ,203f04, ddddcccc, e2
367 :   channel = 3    timestamp = e25bbe3295, loca = 97579      3e2d393c, 3802f000 ,203f04, ddddcccc, e2
368 :   channel = 3    timestamp = e25bbe3506, loca = 97777      3e29393a, f000f000 ,203f04, ddddcccc, e2
369 :   channel = 3    timestamp = e25bbe3777, loca = 98107      3e2d393b, 3802f000 ,203f04, ddddcccc, e2
370 :   channel = 3    timestamp = e25bbe39e8, loca = 98405      3e30393a, 3803f000 ,203f04, ddddcccc, e2
371 :   channel = 3    timestamp = e25bbe3c59, loca = 98669      3e2e393b, 3801f000 ,203f04, ddddcccc, e2
372 :   channel = 3    timestamp = e25bbe3eca, loca = 98867      3e31393b, 3802f000 ,203f04, ddddcccc, e2
373 :   channel = 3    timestamp = e25bbe413b, loca = 99197      3e32393b, 3802f000 ,203f04, ddddcccc, e2
374 :   channel = 3    timestamp = e25bbe43ac, loca = 99462      3e30393a, 3802f000 ,203f04, ddddcccc, e2
375 :   channel = 3    timestamp = e25bbe461d, loca = 99726      3e33393c, 3803f000 ,203f04, ddddcccc, e2
376 :   channel = 3    timestamp = e25bbe488e, loca = 99924      3e30393b, 3803f000 ,203f04, ddddcccc, e2
377 :   channel = 3    timestamp = e25bbe4aff, loca = 100254      3e333939, 3804f000 ,203f04, ddddcccc, e2
378 :   channel = 3    timestamp = e25bbe4d70, loca = 100519      3e333939, 3803f000 ,203f04, ddddcccc, e2
379 :   channel = 3    timestamp = e25bbe4fe1, loca = 100783      3e323938, 3804f000 ,203f04, ddddcccc, e2
380 :   channel = 3    timestamp = e25bbe5252, loca = 100981      3e31393b, 3802f000 ,203f04, ddddcccc, e2
381 :   channel = 3    timestamp = e25bbe54c3, loca = 101311      3e32393a, 3804f000 ,203f04, ddddcccc, e2
382 :   channel = 3    timestamp = e25bbe5734, loca = 101576      3e33393a, 3804f000 ,203f04, ddddcccc, e2
383 :   channel = 3    timestamp = e25bbe59a5, loca = 101840      3e34393b, 3805f000 ,203f04, ddddcccc, e2
384 :   channel = 3    timestamp = e25bbe5c16, loca = 102038      3e343939, 3803f000 ,203f04, ddddcccc, e2
385 :   channel = 3    timestamp = e25bbe5e87, loca = 102368      3e34393c, 3807f000 ,203f04, ddddcccc, e2
386 :   channel = 3    timestamp = e25bbe60f8, loca = 102633      3e33393a, 3804f000 ,203f04, ddddcccc, e2
387 :   channel = 3    timestamp = e25bbe6369, loca = 102897      3e31393c, 3805f000 ,203f04, ddddcccc, e2
388 :   channel = 3    timestamp = e25bbe65da, loca = 103095      3e33393c, 3805f000 ,203f04, ddddcccc, e2
389 :   channel = 3    timestamp = e25bbe684b, loca = 103426      f00f, 203f04 ,203f04, ddddcccc, e2
390 :   channel = 3    timestamp = e25bbe6abc, loca = 103690      3e37393d, 3807f000 ,203f04, ddddcccc, e2
391 :   channel = 3    timestamp = e25bbe6d2d, loca = 103954      3e34393c, 3805f000 ,203f04, ddddcccc, e2
392 :   channel = 3    timestamp = e25bbe6f9e, loca = 104152      3e37393c, 3807f000 ,203f04, ddddcccc, e2
393 :   channel = 3    timestamp = e25bbe720f, loca = 104483      3e3b393d, 3809f000 ,203f04, ddddcccc, e2
394 :   channel = 3    timestamp = e25bbe7480, loca = 104747      3e37393b, 3808f000 ,203f04, ddddcccc, e2
395 :   channel = 3    timestamp = e25bbe76f1, loca = 105011      3e3b393d, 380af000 ,203f04, ddddcccc, e2
396 :   channel = 3    timestamp = e25bbe7962, loca = 105209      3e39393b, 3808f000 ,203f04, ddddcccc, e2
397 :   channel = 3    timestamp = e25bbe7bd3, loca = 105573      3e3a393c, 3807f000 ,203f04, ddddcccc, e2
398 :   channel = 3    timestamp = e25bbe7e44, loca = 105837      3e3b393c, 380af000 ,203f04, ddddcccc, e2
399 :   channel = 3    timestamp = e25bbe80b5, loca = 106101      3e36393a, 3807f000 ,203f04, ddddcccc, e2
400 :   channel = 3    timestamp = e25bbe8326, loca = 106299      3e3b393c, 3808f000 ,203f04, ddddcccc, e2
401 :   channel = 3    timestamp = e25bbe8597, loca = 106630      3e3c393b, 3808f000 ,203f04, ddddcccc, e2
402 :   channel = 3    timestamp = e25bbe8808, loca = 106894      3e3a393c, 3809f000 ,203f04, ddddcccc, e2
403 :   channel = 3    timestamp = e25bbe8a79, loca = 107158      3e3e393b, 380af000 ,203f04, ddddcccc, e2
404 :   channel = 3    timestamp = e25bbe8cea, loca = 107356      3e3d393d, 380af000 ,203f04, ddddcccc, e2
405 :   channel = 3    timestamp = e25bbe8f5b, loca = 107687      3e3c393b, 380af000 ,203f04, ddddcccc, e2
406 :   channel = 3    timestamp = e25bbe91cc, loca = 107951      3e40393c, 380bf000 ,203f04, ddddcccc, e2
407 :   channel = 3    timestamp = e25bbe943d, loca = 108215      3e3c393b, 380af000 ,203f04, ddddcccc, e2
408 :   channel = 3    timestamp = e25bbe96ae, loca = 108413      3e3d393b, 380bf000 ,203f04, ddddcccc, e2
409 :   channel = 3    timestamp = e25bbe991f, loca = 108744      3e42393c, 380df000 ,203f04, ddddcccc, e2
410 :   channel = 3    timestamp = e25bbe9b90, loca = 109008      3e41393c, 380df000 ,203f04, ddddcccc, e2
411 :   channel = 3    timestamp = e25bbe9e01, loca = 109272      3e40393d, 380df000 ,203f04, ddddcccc, e2
412 :   channel = 3    timestamp = e25bbea072, loca = 109470      3e3e393f, 380df000 ,203f04, ddddcccc, e2
413 :   channel = 3    timestamp = e25bbea2e3, loca = 109801      3e3e393e, 380cf000 ,203f04, ddddcccc, e2
414 :   channel = 3    timestamp = e25bbea554, loca = 110065      3e42393e, 380ef000 ,203f04, ddddcccc, e2
415 :   channel = 3    timestamp = e25bbea7c5, loca = 110329      3e41393d, 380df000 ,203f04, ddddcccc, e2
416 :   channel = 3    timestamp = e25bbeaa36, loca = 110527      3e43393d, 380df000 ,203f04, ddddcccc, e2
417 :   channel = 3    timestamp = e25bbeaca7, loca = 110858      3e41393d, 380cf000 ,203f04, ddddcccc, e2
418 :   channel = 3    timestamp = e25bbeaf18, loca = 111122      3e44393d, 380ff000 ,203f04, ddddcccc, e2
419 :   channel = 3    timestamp = e25bbeb189, loca = 111386      3e46393d, 380ff000 ,203f04, ddddcccc, e2
420 :   channel = 3    timestamp = e25bbeb3fa, loca = 111584      3e44393e, 380ff000 ,203f04, ddddcccc, e2
421 :   channel = 3    timestamp = e25bbeb66b, loca = 111915      3e45393d, 380ef000 ,203f04, ddddcccc, e2
422 :   channel = 3    timestamp = e25bbeb8dc, loca = 112179      3e43393d, 380df000 ,203f04, ddddcccc, e2
423 :   channel = 3    timestamp = e25bbebb4d, loca = 112443      3e45393e, 380ff000 ,203f04, ddddcccc, e2
424 :   channel = 3    timestamp = e25bbebdbe, loca = 112675      3e46393e, 3810f000 ,203f04, ddddcccc, e2
425 :   channel = 3    timestamp = e25bbec02f, loca = 113005      3e41393d, 380cf000 ,203f04, ddddcccc, e2
426 :   channel = 3    timestamp = e25bbec2a0, loca = 113269      3e44393d, 380ef000 ,203f04, ddddcccc, e2
